animal_id,ZBNr,Name,Rasse,Wurfdatum,geburtsjahr,birthyear_clean,geschlecht,sex_clean,sex_code,father_id,mother_id,ed_score,ed_trait_blup,ed_phenotyped_bool,ED_rechts_raw,ED_links_raw,ed_blup_raw,se_blup,pev,reliability,reliability_prozent,accuracy,accuracy_prozent,sicherheitsklasse,ed_zw_0_10_niedrig_gut
100876,KCSB 4064CB,Kenkew Little Teal,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01107772,0.22320152,0.049818918530310397,0.006839469512571306,0.6839469512571306,0.0827010853167678,8.27010853167678,gering,0.20788565075897045
100865,KC K4835208K14,Gwingi Jetta Swift,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01107772,0.22320152,0.049818918530310397,0.006839469512571306,0.6839469512571306,0.0827010853167678,8.27010853167678,gering,0.20788565075897045
116347,RKF 1723194,Stenveyz Past Master for Talliar Shikari,Labrador-Retriever,,,,R,R,1,29181,116343,,,False,-,,-0.01107598,0.20620146,0.0425190421061316,0.15236549367785168,15.236549367785168,0.3903402281060097,39.03402281060097,gering,0.2080277843227714
31017,LCD 03/K 1404,Eliza aus dem Burghaus,Labrador-Retriever,11/28/2003,2003.0,2003.0,H,H,2,33066,0,0.0,1.0,True,"frei,frei",frei,-0.01105629,0.19283424,0.037185044116377595,0.2587009266700372,25.870092667003718,0.5086265099953375,50.862650999533756,gering,0.20963618080049568
155715,KCSB 3342CG,Frostfire Dawn Chorus at Abbeystead,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01103296,0.22204865,0.049305602966822494,0.01707262535739218,1.707262535739218,0.13066225682036944,13.066225682036944,gering,0.21154191415881513
178239,AKC SR65788803,Kelleygreens Elkens Ginger Snap,Labrador-Retriever,,,,H,H,2,178233,178235,,,False,-,,-0.01102811,0.22239005,0.049457334339002505,0.014047798353285179,1.404779835328518,0.1185234084613043,11.85234084613043,gering,0.2119380910464211
144449,1722165,Edward vom Mitteldeich,Labrador-Retriever,11/20/2017,2017.0,2017.0,R,R,1,118038,110538,0.0,1.0,True,"frei,frei",frei,-0.01101365,0.17298801,0.0299248516037601,0.4034358358167517,40.34358358167517,0.6351659907589131,63.516599075891314,mittel,0.21311926997318068
152192,KCSB 3813CS,Silversnipe Kelvin,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01097066,0.22234937,0.049439242339396894,0.014408469770007315,1.4408469770007315,0.12003528552058064,12.003528552058064,gering,0.21663094923053822
117324,A-01976,Readywood Freaky Fonzie,Labrador-Retriever,,,,R,R,1,27246,27291,,,False,-,,-0.01097032,0.21707883,0.0471232184341689,0.06057935420898497,6.057935420898497,0.24612873503308177,24.612873503308176,gering,0.21665872245564874
33352,S 31865/84,Guns Choice Fetch-It,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01096683,0.21792976,0.0474933802936576,0.053200026042470316,5.320002604247032,0.23065130834762312,23.06513083476231,gering,0.2169438064428127
33373,S 37263/81,Iliadens Haimon,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01096683,0.21792976,0.0474933802936576,0.053200026042470316,5.320002604247032,0.23065130834762312,23.06513083476231,gering,0.2169438064428127
149997,NHSB 2291263,Fairywood's Youthful Senna,Labrador-Retriever,,,,H,H,2,33020,62413,,,False,-,,-0.01096562,0.20438179,0.0417719160836041,0.16725975671615756,16.725975671615757,0.40897402939081295,40.897402939081296,gering,0.21704264644982368
34678,00-8077,Sallustus Edward Eglamour William The Golden,Labrador-Retriever,3/6/2000,2000.0,2000.0,R,R,1,30138,34802,0.0,1.0,True,"frei,frei",frei,-0.01096255,0.17053177,0.0290810845793329,0.4202566767805729,42.02566767805729,0.648272070029685,64.8272070029685,mittel,0.21729342233538057
31571,LCD 90/A 0082,Ginostra's Deliverance,Labrador-Retriever,,,,H,H,2,34136,24379,,,False,-,,-0.01096079,0.18562899,0.0344581219284201,0.3130632365451915,31.306323654519154,0.5595205416650862,55.952054166508624,mittel,0.2174371896183056
89448,KC V1423607V02,Avonstream Gipsy,Labrador-Retriever,,,,H,H,2,28124,89453,,,False,-,,-0.01095802,0.22298498,0.0497223013056004,0.008765573430078444,0.8765573430078444,0.0936246411479288,9.36246411479288,gering,0.21766345971700016
33547,SHSB 536163,Baize vom Weberlis Rebberg,Labrador-Retriever,,,,H,H,2,33523,33511,0.0,1.0,True,"frei,frei",frei,-0.01095145,0.18329426,0.033596785748947595,0.33023432580543843,33.02343258054384,0.5746601828954555,57.46601828954555,mittel,0.21820013644928307
62423,ÖHZB LRet/190,Asca von der Weitwörther Au,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01093647,0.22246822,0.0494921089099684,0.013354553048753992,1.3354553048753992,0.11556190137218231,11.55619013721823,gering,0.2194237920732704
62336,KC M6998602N01,Briget of Brandlesholme,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01093647,0.22246822,0.0494921089099684,0.013354553048753992,1.3354553048753992,0.11556190137218231,11.55619013721823,gering,0.2194237920732704
32656,LOSH 0643193,Orient-Pearl of Lucifers Delight,Labrador-Retriever,,,,H,H,2,34044,64162,,,False,-,,-0.01093338,0.22107845,0.04887568105440251,0.025643294637324843,2.5643294637324843,0.16013523858702944,16.013523858702943,gering,0.21967620167795143
29156,FIN 13198/99,Wetten E-Jolla,Labrador-Retriever,,,,R,R,1,30138,29157,0.0,1.0,True,"frei,frei",frei,-0.01091851,0.17974465,0.0323081392036225,0.3559240220959591,35.59240220959591,0.5965936825813353,59.659368258133526,mittel,0.220890871846756
172090,KC AG01426501,Tia Tara,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.010914,0.22311516,0.0497803746218256,0.0076078581032335,0.76078581032335,0.08722303653985855,8.722303653985856,gering,0.22125927550925142
115352,PKR.VIII-4938,Coco Chanel Rescator,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01090783,0.21908549,0.047998451928540097,0.043131216288423535,4.313121628842353,0.2076805630973287,20.76805630973287,gering,0.22176327785905128
153949,FCM L0307-F,Elena Indigo Retriever,Labrador-Retriever,,,,H,H,2,181396,181397,,,False,-,,-0.01089767,0.22234942,0.049439264574336395,0.01440802650738815,1.440802650738815,0.12003343912172204,12.003343912172204,gering,0.22259320717411885
175171,NHSB 2954803,Shangarrilyn Alice,Labrador-Retriever,,,,H,H,2,135369,161783,,,False,-,,-0.01088542,0.2029344,0.04118237070336,0.17901258515689167,17.901258515689168,0.42309878888610836,42.30987888861083,gering,0.22359386013765994
180221,2429287,Herr Leopold von coffeemilk&sugar,Labrador-Retriever,7/2/2024,2024.0,2024.0,R,R,1,175045,157680,0.0,1.0,True,"frei,frei",frei,-0.01087969,0.1790068,0.03204343444624,0.3612010197711415,36.120101977114146,0.6010000164485368,60.100001644853684,mittel,0.22406192066672856
77382,KCSB 3657CE,Folly Lark,Labrador-Retriever,,,,H,H,2,30217,77371,,,False,-,,-0.01087842,0.22310354,0.0497751895605316,0.007711224422239926,0.7711224422239926,0.08781357766450429,8.781357766450428,gering,0.22416566183111195
33510,SHSB 458597,Toopines Winter's Memory,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01087646,0.22199951,0.049283782440240106,0.017507626485385175,1.7507626485385175,0.132316387818687,13.231638781868698,gering,0.2243257663052786
33505,SHSB 453090,Friendly Falk v.d. Rumi,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01087646,0.22199951,0.049283782440240106,0.017507626485385175,1.7507626485385175,0.132316387818687,13.231638781868698,gering,0.2243257663052786
173495,LCD 16/X 0173,Rieke aus dem Burghaus,Labrador-Retriever,,,,H,H,2,113188,173494,0.0,1.0,True,"frei,frei",frei,-0.01086213,0.18524846,0.0343169919323716,0.3158767207772497,31.58767207772497,0.5620291102578671,56.202911025786705,mittel,0.2254963260577311
33397,S 49026/89,Smart Fellow's Four Leaf Clover,Labrador-Retriever,,,,R,R,1,33296,33392,,,False,-,,-0.01084649,0.21928184,0.0480845253537856,0.04141530732854348,4.141530732854348,0.20350751172510434,20.350751172510435,gering,0.22677389441281529
80768,1015288,Orville vom Nollbachtal,Labrador-Retriever,4/3/2010,2010.0,2010.0,R,R,1,62256,21722,1.0,2.0,True,"I,I",I,-0.01084244,0.16754197,0.028070311711480903,0.4404068475842091,44.04068475842091,0.6636315601176673,66.36315601176673,mittel,0.2271047225354554
120035,81-0858,Lonark Kelly,Labrador-Retriever,5/7/1979,1979.0,1979.0,H,H,2,121868,121869,,,False,-,,-0.01084113,0.21897941,0.0479519820039481,0.04405761325409463,4.405761325409463,0.20989905491472474,20.989905491472474,gering,0.22721173113808724
24940,93-5245,Tailwagger's Dual Avon,Labrador-Retriever,11/23/1993,1993.0,1993.0,R,R,1,28011,24548,0.0,1.0,True,"frei,frei",frei,-0.01082035,0.17689575,0.0312921063680625,0.37617905250862205,37.61790525086221,0.6133343725152065,61.33343725152065,mittel,0.22890916530807767
34438,93-5244,Tailwagger's Dual Amber,Labrador-Retriever,11/23/1993,1993.0,1993.0,R,R,1,28011,24548,0.0,1.0,True,"frei,frei",frei,-0.01082035,0.17689575,0.0312921063680625,0.37617905250862205,37.61790525086221,0.6133343725152065,61.33343725152065,mittel,0.22890916530807767
25069,94-5484,Tailwagger's Dual Broder,Labrador-Retriever,6/16/1994,1994.0,1994.0,R,R,1,28011,24548,0.0,1.0,True,"frei,frei",frei,-0.01082035,0.17689575,0.0312921063680625,0.37617905250862205,37.61790525086221,0.6133343725152065,61.33343725152065,mittel,0.22890916530807767
25071,94-5487,Tailwagger's Dual Byron,Labrador-Retriever,6/16/1994,1994.0,1994.0,R,R,1,28011,24548,0.0,1.0,True,"frei,frei",frei,-0.01082035,0.17689575,0.0312921063680625,0.37617905250862205,37.61790525086221,0.6133343725152065,61.33343725152065,mittel,0.22890916530807767
28585,AKC SM916886,Gunstocks Butch From Winifox,Labrador-Retriever,,,,R,R,1,28441,28465,,,False,-,,-0.01081989,0.21910949,0.048008968608060094,0.04292156197798935,4.292156197798935,0.20717519633872525,20.717519633872524,gering,0.228946740847933
84927,1015902,Gundog's Choice Brandy,Labrador-Retriever,11/7/2010,2010.0,2010.0,H,H,2,70676,73445,0.0,1.0,True,"frei,frei",frei,-0.01081939,0.16308455,0.0265965704487025,0.46978648282160795,46.9786482821608,0.6854097189430625,68.54097189430625,mittel,0.22898758382603676
149973,AKC SN842097/08,Ravenwood's Black Label,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.0108193,0.22245569,0.049486534013376104,0.013465690893981419,1.346569089398142,0.11604176357665984,11.604176357665983,gering,0.2289949355620954
149986,KC X3673209X03,Naiken Kascade,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.0108193,0.22245569,0.049486534013376104,0.013465690893981419,1.346569089398142,0.11604176357665984,11.604176357665983,gering,0.2289949355620954
180451,KCSB 4493CS,Delfleet Huckleberry,Labrador-Retriever,,,,R,R,1,74553,105717,,,False,-,,-0.01080681,0.22256027,0.0495330737824729,0.012537901549521502,1.2537901549521502,0.11197277146485882,11.197277146485881,gering,0.23001519315512628
180427,KC AH01388401,Candytuft Megg,Labrador-Retriever,,,,H,H,2,185878,185879,,,False,-,,-0.01080681,0.22256027,0.0495330737824729,0.012537901549521502,1.2537901549521502,0.11197277146485882,11.197277146485881,gering,0.23001519315512628
180432,KC AK01034601,Spennymoor Amber,Labrador-Retriever,,,,H,H,2,185881,185880,,,False,-,,-0.01080681,0.22256027,0.0495330737824729,0.012537901549521502,1.2537901549521502,0.11197277146485882,11.197277146485881,gering,0.23001519315512628
180437,KC AP00643402,Millsey Drake of Salrowbra,Labrador-Retriever,,,,R,R,1,102131,185852,,,False,-,,-0.01080681,0.22256027,0.0495330737824729,0.012537901549521502,1.2537901549521502,0.11197277146485882,11.197277146485881,gering,0.23001519315512628
173041,LCD 23/E 0021,Enzo vom Ebrachtal,Labrador-Retriever,1/6/2023,2023.0,2023.0,R,R,1,113714,156570,0.0,1.0,True,"frei,frei",frei,-0.01080374,0.17405627,0.030295585126312904,0.3960451113130875,39.60451113130875,0.6293211511725055,62.932115117250554,mittel,0.23026596904068317
154703,2024426,Bonfire Worker Caipirinha,Labrador-Retriever,2/18/2020,2020.0,2020.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
154702,2024425,Bonfire Worker Chance,Labrador-Retriever,2/18/2020,2020.0,2020.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
154704,2024427,Bonfire Worker Charlie,Labrador-Retriever,2/18/2020,2020.0,2020.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
161371,2125995,Bonfire Worker Daylight,Labrador-Retriever,5/27/2021,2021.0,2021.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
154701,2024424,Bonfire Worker Callisto,Labrador-Retriever,2/18/2020,2020.0,2020.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
161369,2125993,Bonfire Worker Dee,Labrador-Retriever,5/27/2021,2021.0,2021.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
161367,2125991,Bonfire Worker Deep Love,Labrador-Retriever,5/27/2021,2021.0,2021.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
161368,2125992,Bonfire Worker Duchess,Labrador-Retriever,5/27/2021,2021.0,2021.0,H,H,2,147906,142295,0.0,1.0,True,"frei,frei",frei,-0.01079373,0.16743277,0.028033732469872903,0.44113606973659536,44.113606973659536,0.6641807508025172,66.41807508025171,mittel,0.23108364546231955
176172,LCD 17/Y 1903,Never Say Goodbye of Claymore Roses,Labrador-Retriever,,,,H,H,2,176170,176169,,,False,-,,-0.0107889,0.21416855,0.04586816780910251,0.08559930207921318,8.559930207921319,0.2925735840420546,29.25735840420546,gering,0.23147818863080138
109206,MET. 69/14,Blackthorn Quite Jona,Labrador-Retriever,10/7/2013,2013.0,2013.0,H,H,2,101904,143784,0.0,1.0,True,"frei,frei",frei,-0.01076471,0.17640373,0.031118275957912903,0.37964443287921323,37.96444328792133,0.6161529297822199,61.615292978221994,mittel,0.23345417191145923
105711,FIN 13634/94,Kotitalon Pimu,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01075586,0.21803783,0.0475404953111089,0.05226076888662934,5.226076888662934,0.22860614358898873,22.86061435889887,gering,0.23417709262389497
105740,S 24229/90,Iliadens Lemnos,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01075586,0.21803783,0.0475404953111089,0.05226076888662934,5.226076888662934,0.22860614358898873,22.86061435889887,gering,0.23417709262389497
22128,410811,Candy vom Bermbecker Forst,Labrador-Retriever,5/21/2004,2004.0,2004.0,H,H,2,34315,33769,0.0,1.0,True,"frei,frei",frei,-0.01074182,0.17496729,0.030613552569944098,0.38970630018850727,38.97063001885073,0.6242646075091133,62.426460750911325,mittel,0.2353239634490475
22131,410814,Caya vom Bermbecker Forst,Labrador-Retriever,5/21/2004,2004.0,2004.0,H,H,2,34315,33769,0.0,1.0,True,"frei,frei",frei,-0.01074182,0.17496729,0.030613552569944098,0.38970630018850727,38.97063001885073,0.6242646075091133,62.426460750911325,mittel,0.2353239634490475
22132,410815,Cassey vom Bermbecker Forst,Labrador-Retriever,5/21/2004,2004.0,2004.0,H,H,2,34315,33769,0.0,1.0,True,"frei,frei",frei,-0.01074182,0.17496729,0.030613552569944098,0.38970630018850727,38.97063001885073,0.6242646075091133,62.426460750911325,mittel,0.2353239634490475
87016,SPKP 915/01,Midnight Sun Choco Beauty,Labrador-Retriever,,,,H,H,2,86964,66362,,,False,-,,-0.0107307,0.22203952,0.04930154844183039,0.017153453972521104,1.7153453972521104,0.13097119520154463,13.097119520154463,gering,0.23623231128207414
78206,KC R2768005R02,Flash High,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01072658,0.22274267,0.049614297038728904,0.010918682693494941,1.091868269349494,0.10449250065672148,10.449250065672148,gering,0.23656885742164874
78215,KCSB 3775CI,Millcottage Daisy,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01072658,0.22274267,0.049614297038728904,0.010918682693494941,1.091868269349494,0.10449250065672148,10.449250065672148,gering,0.23656885742164874
108738,LOI 04/29764,Foxrush Gloria,Labrador-Retriever,,,,H,H,2,29992,108716,,,False,-,,-0.01072615,0.20984419,0.0440345840767561,0.12215254422159993,12.215254422159994,0.34950328213280046,34.950328213280045,gering,0.23660398238281788
29567,KC N4619601N03,Dargdaffin Benjie,Labrador-Retriever,,,,R,R,1,30274,30326,,,False,-,,-0.01071701,0.21895973,0.047943363361672896,0.044229429415236665,4.422942941523667,0.2103079394964362,21.03079394964362,gering,0.2373505920225538
29642,KC Q3425305Q04,Haskayne Reaver,Labrador-Retriever,,,,H,H,2,28124,29554,,,False,-,,-0.01071701,0.21895973,0.047943363361672896,0.044229429415236665,4.422942941523667,0.2103079394964362,21.03079394964362,gering,0.2373505920225538
174695,2328019,Linefire Black Edition Brutus,Labrador-Retriever,4/26/2023,2023.0,2023.0,R,R,1,147885,140458,0.0,1.0,True,"frei,frei",frei,-0.01070103,0.16986174,0.028853010715827604,0.42480342259424253,42.480342259424255,0.6517694550945469,65.17694550945468,mittel,0.23865593360274862
174692,2328016,Linefire Black Edition Toby,Labrador-Retriever,4/26/2023,2023.0,2023.0,R,R,1,147885,140458,0.0,1.0,True,"frei,frei",frei,-0.01070103,0.16986174,0.028853010715827604,0.42480342259424253,42.480342259424255,0.6517694550945469,65.17694550945468,mittel,0.23865593360274862
174691,2328015,Linefire Black Edition Five,Labrador-Retriever,4/26/2023,2023.0,2023.0,R,R,1,147885,140458,0.0,1.0,True,"frei,frei",frei,-0.01070103,0.16986174,0.028853010715827604,0.42480342259424253,42.480342259424255,0.6517694550945469,65.17694550945468,mittel,0.23865593360274862
106049,1318310,Debby von der Kuhblanker Heide,Labrador-Retriever,8/9/2013,2013.0,2013.0,H,H,2,99104,23893,0.0,1.0,True,"frei,frei",frei,-0.01069686,0.16175077,0.026163311595592896,0.47842367537991115,47.842367537991116,0.6916817732020348,69.16817732020348,mittel,0.23899656404013359
109709,KCSB 3856CF,Emerald Moon,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01069524,0.22290666,0.049687379072355604,0.009461762442573907,0.9461762442573907,0.09727159113828614,9.727159113828614,gering,0.23912889528918968
30168,KCSB 3848CG,Pocklea Nettle,Labrador-Retriever,,,,H,H,2,30257,30133,,,False,-,,-0.01068803,0.18178388,0.033045379027854406,0.34122684446683926,34.12268444668393,0.5841462526344231,58.41462526344231,mittel,0.23971785103344534
27041,99-7828,Anny vom Nassachtal,Labrador-Retriever,7/22/1999,1999.0,1999.0,H,H,2,34808,25697,0.0,1.0,True,"frei,frei",frei,-0.01068801,0.17063583,0.029116586479788896,0.41954893186497955,41.954893186497955,0.6477259697317836,64.77259697317837,mittel,0.2397194847525695
27043,99-7832,Amy vom Nassachtal,Labrador-Retriever,7/22/1999,1999.0,1999.0,H,H,2,34808,25697,0.0,1.0,True,"frei,frei",frei,-0.01068801,0.17063583,0.029116586479788896,0.41954893186497955,41.954893186497955,0.6477259697317836,64.77259697317837,mittel,0.2397194847525695
33977,99-7831,Aura vom Nassachtal,Labrador-Retriever,7/22/1999,1999.0,1999.0,H,H,2,34808,25697,0.0,1.0,True,"frei,frei",frei,-0.01068801,0.17063583,0.029116586479788896,0.41954893186497955,41.954893186497955,0.6477259697317836,64.77259697317837,mittel,0.2397194847525695
145383,AKC SR05410804,Keepsake Redmona,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01068716,0.22333448,0.0498782899568704,0.005655875824919221,0.5655875824919221,0.07520555714120614,7.520555714120613,gering,0.23978891781534578
74535,AKC SN83829502,Sheabourne's Chasing Rainbows,Labrador-Retriever,,,,H,H,2,28714,74532,,,False,"OFEL43,OFEL43",OFEL43,-0.01068294,0.19966036,0.039864259355329605,0.20528967434851864,20.528967434851864,0.45308903578493115,45.308903578493116,gering,0.24013363255054113
32503,LOF 080667/14073,Lea Du Valhalla des Duguets,Labrador-Retriever,,,,H,H,2,32487,32494,,,False,-,,-0.01067904,0.22233668,0.049433599273422404,0.014520966599768648,1.4520966599768648,0.12050297340633818,12.050297340633819,gering,0.24045220777975007
32486,LOF 052703/08283,Gedeon Du Vannage,Labrador-Retriever,,,,R,R,1,27654,32473,,,False,-,,-0.01067904,0.22233668,0.049433599273422404,0.014520966599768648,1.4520966599768648,0.12050297340633818,12.050297340633819,gering,0.24045220777975007
115072,FIN 33347/98,Strongline's Cooling Around,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01067286,0.22245154,0.0494846876483716,0.013502498936015295,1.3502498936015295,0.11620025359703522,11.620025359703522,gering,0.2409570269891121
99311,AKC SN45625401,Tabatha's Token Talent,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01066591,0.22189065,0.0492354605574225,0.01847094299624219,1.847094299624219,0.1359078474417213,13.59078474417213,gering,0.2415247443847537
99312,AKC SN86470301,Empress Bigskys Blood and Guts,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01066591,0.22189065,0.0492354605574225,0.01847094299624219,1.847094299624219,0.1359078474417213,13.59078474417213,gering,0.2415247443847537
24066,79-0510,Phil,Labrador-Retriever,1/13/1978,1978.0,1978.0,R,R,1,27241,27242,,,False,-,,-0.01066096,0.21852263,0.0477521398221169,0.04804154893909929,4.804154893909929,0.2191838245379875,21.91838245379875,gering,0.24192908986798048
24056,78-0349,Afra von der Fredeshoj,Labrador-Retriever,6/6/1978,1978.0,1978.0,H,H,2,24048,24054,,,False,-,,-0.01066096,0.21852263,0.0477521398221169,0.04804154893909929,4.804154893909929,0.2191838245379875,21.91838245379875,gering,0.24192908986798048
68822,NHSB 1851529,Popinjay Of The Barking Voices,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01065372,0.22237898,0.0494524107458404,0.014145952198070244,1.4145952198070244,0.11893675713617824,11.893675713617824,gering,0.24252049619092234
71263,DKK 04564/93,Turramurra Lady,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01064946,0.22252447,0.0495171397487809,0.012855553032556477,1.2855553032556477,0.11338233121856543,11.338233121856543,gering,0.24286847836436604
145379,AKC SN75375101,Keepsake Candy Apple,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01064895,0.22239418,0.0494591712978724,0.014011177826394494,1.4011177826394494,0.1183688211751494,11.83688211751494,gering,0.24291013820203172
86273,KC X4721604X04,Balnova Flower Pot Man,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01063945,0.22356096,0.049979502836121605,0.003638155653251318,0.3638155653251318,0.060317125704490576,6.0317125704490575,gering,0.24368615478600242
86271,KC W2584908W02,Lougin Lucianna,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01063945,0.22356096,0.049979502836121605,0.003638155653251318,0.3638155653251318,0.060317125704490576,6.0317125704490575,gering,0.24368615478600242
86276,KCSB 2136CJ,Balnova Just Maybe at Ryedown,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01063945,0.22356096,0.049979502836121605,0.003638155653251318,0.3638155653251318,0.060317125704490576,6.0317125704490575,gering,0.24368615478600242
33325,S 23393/95,Trendmaker's Mugwump,Labrador-Retriever,,,,R,R,1,33428,33361,0.0,1.0,True,"frei,frei",frei,-0.01063673,0.17615368,0.031030118977542404,0.381401878363255,38.1401878363255,0.617577427018876,61.757742701887594,mittel,0.24390834058688662
61310,KC W3162209W03,Blondella Boxed Candy,Labrador-Retriever,,,,H,H,2,61306,61305,,,False,-,,-0.01062482,0.21609907,0.0466988080548649,0.06904014882052345,6.904014882052345,0.26275492159143937,26.275492159143937,gering,0.24488122032531717
83391,N 22479/94,Narjana's Lailah,Labrador-Retriever,,,,,unbekannt,3,0,0,,,False,-,,-0.01062021,0.22226197,0.0494003833082809,0.015183140459293809,1.518314045929381,0.12321988662263007,12.321988662263008,gering,0.24525779258343347
29676,KC R3460602R03,Naiken Evening Echo,Labrador-Retriever,,,,R,R,1,0,0,,,False,-,,-0.01061838,0.22016261,0.0484715748420121,0.03369931737147436,3.3699317371474358,0.18357373824018064,18.357373824018065,gering,0.24540727788329303
21872,410508,Quiz Master of Mountain Forest Glade,Labrador-Retriever,1/18/2004,2004.0,2004.0,R,R,1,34206,34357,0.0,1.0,True,"frei,frei",frei,-0.01059746,0.169914,0.028870767396000002,0.42444943590765916,42.44494359076592,0.6514978402939331,65.14978402939332,mittel,0.2471161480871526
21875,410511,Quite Patou of Mountain Forest Glade,Labrador-Retriever,1/18/2004,2004.0,2004.0,R,R,1,34206,34357,0.0,1.0,True,"frei,frei",frei,-0.01059746,0.169914,0.028870767396000002,0.42444943590765916,42.44494359076592,0.6514978402939331,65.14978402939332,mittel,0.2471161480871526
21874,410510,Quos Ego Thor of Mountain Forest Glade,Labrador-Retriever,1/18/2004,2004.0,2004.0,R,R,1,34206,34357,0.0,1.0,True,"frei,frei",frei,-0.01059746,0.169914,0.028870767396000002,0.42444943590765916,42.44494359076592,0.6514978402939331,65.14978402939332,mittel,0.2471161480871526
21873,410509,Quickly Linus of Mountain Forest Glade,Labrador-Retriever,1/18/2004,2004.0,2004.0,R,R,1,34206,34357,0.0,1.0,True,"frei,frei",frei,-0.01059746,0.169914,0.028870767396000002,0.42444943590765916,42.44494359076592,0.6514978402939331,65.14978402939332,mittel,0.2471161480871526
80832,DKK 16393/2007,Posters Jubilee Celebration,Labrador-Retriever,7/18/2007,2007.0,2007.0,H,H,2,73466,172269,0.0,1.0,True,"frei,frei",frei,-0.01056853,0.18712727,0.03501661517765291,0.3019294450449961,30.192944504499607,0.5494810688686155,54.948106886861545,mittel,0.2494793228002337
150402,KCSB 4245CN,Bourbon Mist For Baileydale,Labrador-Retriever,,,,H,H,2,0,0,,,False,-,,-0.01056137,0.21773415,0.04740816007622249,0.054898925955454425,5.4898925955454425,0.23430519831078103,23.430519831078104,gering,0.2500641942466788
33616,ß-00001,Fier de la Tour D'Envoz,Labrador-Retriever,,,,R,R,1,33618,33619,,,False,-,,-0.01055923,0.22227301,0.049405290974460093,0.015085304125431742,1.5085304125431742,0.12282224605270717,12.282224605270716,gering,0.25023900219296286
33617,ß-00002,Junon de Lion Fontaine,Labrador-Retriever,,,,H,H,2,33620,33621,,,False,-,,-0.01055923,0.22227301,0.049405290974460093,0.015085304125431742,1.5085304125431742,0.12282224605270717,12.282224605270716,gering,0.25023900219296286
31622,LCD 92/A 0685,Brandy vom Eversaeler Feld,Labrador-Retriever,5/14/1992,1992.0,1992.0,H,H,2,24415,28096,0.0,1.0,True,"frei,frei",frei,-0.0105343,0.17708931,0.0313606237162761,0.374813131129618,37.4813131129618,0.6122198388892817,61.221983888928165,mittel,0.25227543308121414
